customer_id,campaign_id,channel,acquisition_date,first_purchase_value,email,city,age_group,is_repeat_customer,total_lifetime_value,total_orders
CUST_001700,CAMP_1016,Google Search,2024-09-28,4220.37,etadhar@example.com,Pune,25-34,False,4220.37,1
CUST_001701,CAMP_1016,Google Search,2024-09-28,2824.48,mohammedloke@example.net,Bangalore,25-34,True,2824.48,1
CUST_001702,CAMP_1016,Google Search,2024-09-29,6992.75,deepadoshi@example.org,Mumbai,25-34,False,6992.75,1
CUST_001703,CAMP_1016,Google Search,2024-09-29,7663.88,smadan@example.org,Pune,25-34,False,7663.88,1
CUST_001704,CAMP_1016,Google Search,2024-09-30,5425.39,kuruvillajeet@example.org,Hyderabad,25-34,False,5425.39,1
CUST_001705,CAMP_1016,Google Search,2024-09-30,3835.2,chaitanyakara@example.com,Delhi,25-34,False,3835.2,1
CUST_001706,CAMP_1016,Google Search,2024-09-30,2286.32,jkala@example.org,Ahmedabad,25-34,False,2286.32,1
CUST_001707,CAMP_1016,Google Search,2024-10-01,6425.09,atwallavanya@example.net,Kolkata,25-34,False,6425.09,1
CUST_001708,CAMP_1016,Google Search,2024-10-01,2087.79,panini48@example.org,Hyderabad,25-34,True,2087.79,1
CUST_001709,CAMP_1016,Google Search,2024-10-01,7883.4,hemang66@example.net,Delhi,25-34,False,7883.4,1
CUST_001710,CAMP_1016,Google Search,2024-10-02,5447.3,dugarkabir@example.com,Pune,25-34,False,5447.3,1
CUST_001711,CAMP_1016,Google Search,2024-10-02,7489.04,dalajasaini@example.net,Mumbai,25-34,False,7489.04,1
CUST_001712,CAMP_1016,Google Search,2024-10-02,5050.62,fshenoy@example.org,Ahmedabad,25-34,False,5050.62,1
CUST_001713,CAMP_1016,Google Search,2024-10-03,3967.74,simondey@example.net,Pune,25-34,False,3967.74,1
CUST_001714,CAMP_1016,Google Search,2024-10-03,6669.23,bhattiowen@example.net,Chennai,25-34,False,6669.23,1
CUST_001715,CAMP_1016,Google Search,2024-10-03,4141.03,naksh34@example.net,Delhi,25-34,False,4141.03,1
CUST_001716,CAMP_1016,Google Search,2024-10-05,1215.65,irattan@example.org,Ahmedabad,25-34,True,1215.65,1
CUST_001717,CAMP_1016,Google Search,2024-10-05,7146.0,comaryuvraj@example.net,Ahmedabad,25-34,False,7146.0,1
CUST_001718,CAMP_1016,Google Search,2024-10-05,3876.22,lilaoza@example.org,Chennai,25-34,False,3876.22,1
CUST_001719,CAMP_1016,Google Search,2024-10-06,2404.66,bhallalekha@example.net,Ahmedabad,25-34,False,2404.66,1
CUST_001720,CAMP_1016,Google Search,2024-10-06,602.87,qabil23@example.net,Ahmedabad,25-34,False,602.87,1
CUST_001721,CAMP_1016,Google Search,2024-10-06,609.15,anjali79@example.com,Chennai,25-34,False,609.15,1
CUST_001722,CAMP_1016,Google Search,2024-10-07,2447.31,tdixit@example.org,Bangalore,25-34,False,2447.31,1
CUST_001723,CAMP_1016,Google Search,2024-10-07,7169.01,anamikaamble@example.org,Bangalore,25-34,False,7169.01,1
CUST_001724,CAMP_1016,Google Search,2024-10-07,5267.39,lmadan@example.net,Kolkata,25-34,True,5267.39,1
CUST_001725,CAMP_1016,Google Search,2024-10-08,2490.1,chopradamini@example.net,Kolkata,25-34,True,2490.1,1
CUST_001726,CAMP_1016,Google Search,2024-10-08,1929.89,dalbirkara@example.net,Kolkata,25-34,False,1929.89,1
CUST_001727,CAMP_1016,Google Search,2024-10-08,1676.64,advika74@example.net,Pune,25-34,False,1676.64,1
CUST_001728,CAMP_1016,Google Search,2024-10-09,2549.83,kpandit@example.com,Delhi,25-34,False,2549.83,1
CUST_001729,CAMP_1016,Google Search,2024-10-09,3494.8,rarya@example.com,Pune,25-34,True,3494.8,1
CUST_001730,CAMP_1016,Google Search,2024-10-09,545.33,nbal@example.net,Ahmedabad,25-34,False,545.33,1
CUST_001731,CAMP_1016,Google Search,2024-10-10,5137.25,daniel18@example.org,Bangalore,25-34,False,5137.25,1
CUST_001732,CAMP_1016,Google Search,2024-10-10,3194.98,sarthakramakrishnan@example.org,Pune,25-34,False,3194.98,1
CUST_001733,CAMP_1016,Google Search,2024-10-10,7128.08,azaan46@example.org,Delhi,25-34,False,7128.08,1
CUST_001734,CAMP_1016,Google Search,2024-10-11,7533.21,tristanagrawal@example.org,Kolkata,25-34,True,7533.21,1
CUST_001735,CAMP_1016,Google Search,2024-10-12,953.34,watikawable@example.com,Ahmedabad,25-34,True,953.34,1
CUST_001736,CAMP_1016,Google Search,2024-10-12,5152.26,jagrati88@example.org,Pune,25-34,False,5152.26,1
CUST_001737,CAMP_1016,Google Search,2024-10-12,5732.6,ekansh46@example.net,Hyderabad,25-34,False,5732.6,1
CUST_001738,CAMP_1016,Google Search,2024-10-13,4038.21,arjun28@example.net,Ahmedabad,25-34,False,4038.21,1
CUST_001739,CAMP_1016,Google Search,2024-10-13,4320.36,morejhalak@example.com,Mumbai,25-34,False,4320.36,1
CUST_001740,CAMP_1016,Google Search,2024-10-13,2602.93,mnayar@example.com,Delhi,25-34,True,2602.93,1
CUST_001741,CAMP_1016,Google Search,2024-10-14,6062.84,murtyleena@example.org,Chennai,25-34,True,6062.84,1
CUST_001742,CAMP_1016,Google Search,2024-10-14,2788.69,rajata90@example.net,Mumbai,25-34,True,2788.69,1
CUST_001743,CAMP_1016,Google Search,2024-10-14,3354.85,hamsiniperi@example.com,Bangalore,25-34,True,3354.85,1
CUST_001744,CAMP_1016,Google Search,2024-10-15,6580.78,lakshminori@example.org,Chennai,25-34,False,6580.78,1
CUST_001745,CAMP_1016,Google Search,2024-10-15,2274.38,aarini72@example.net,Ahmedabad,25-34,False,2274.38,1
CUST_001746,CAMP_1016,Google Search,2024-10-15,830.16,naidusamaksh@example.com,Pune,25-34,True,830.16,1
CUST_001747,CAMP_1016,Google Search,2024-10-16,5381.72,rchandra@example.com,Ahmedabad,25-34,False,5381.72,1
CUST_001748,CAMP_1016,Google Search,2024-10-16,7826.43,anika88@example.com,Bangalore,25-34,False,7826.43,1
CUST_001749,CAMP_1016,Google Search,2024-10-16,3928.3,bdeshpande@example.org,Bangalore,25-34,False,3928.3,1
CUST_001750,CAMP_1016,Google Search,2024-10-17,7240.64,standon@example.com,Mumbai,25-34,False,7240.64,1
CUST_001751,CAMP_1016,Google Search,2024-10-17,7237.45,rthakkar@example.net,Chennai,25-34,True,7237.45,1
CUST_001752,CAMP_1016,Google Search,2024-10-17,5106.85,jack81@example.org,Bangalore,25-34,False,5106.85,1
CUST_001753,CAMP_1016,Google Search,2024-10-18,7626.81,khuranacharan@example.org,Pune,25-34,True,7626.81,1
CUST_001754,CAMP_1016,Google Search,2024-10-18,6652.45,ldoshi@example.com,Ahmedabad,25-34,False,6652.45,1
CUST_001755,CAMP_1016,Google Search,2024-10-18,2129.7,perifitan@example.com,Ahmedabad,25-34,False,2129.7,1
CUST_001756,CAMP_1016,Google Search,2024-10-19,4969.21,nagydarsh@example.com,Hyderabad,25-34,False,4969.21,1
CUST_001757,CAMP_1016,Google Search,2024-10-19,7745.59,mannanbina@example.org,Pune,25-34,False,7745.59,1
CUST_001758,CAMP_1016,Google Search,2024-10-19,7087.13,oeshi89@example.org,Bangalore,25-34,False,7087.13,1
CUST_001759,CAMP_1016,Google Search,2024-10-20,3897.66,neha24@example.org,Delhi,25-34,False,3897.66,1
CUST_001760,CAMP_1016,Google Search,2024-10-20,6948.09,jkhatri@example.com,Chennai,25-34,False,6948.09,1
CUST_001761,CAMP_1016,Google Search,2024-10-20,6633.41,virajkhatri@example.org,Chennai,25-34,False,6633.41,1
CUST_001762,CAMP_1016,Google Search,2024-10-21,4244.67,radhaanne@example.net,Mumbai,25-34,False,4244.67,1
CUST_001763,CAMP_1016,Google Search,2024-10-21,7980.44,qgoswami@example.net,Pune,25-34,False,7980.44,1
CUST_001764,CAMP_1016,Google Search,2024-10-21,7270.28,ishani36@example.com,Kolkata,25-34,True,7270.28,1
CUST_001765,CAMP_1016,Google Search,2024-10-22,1841.51,gtoor@example.net,Pune,25-34,False,1841.51,1
CUST_001766,CAMP_1016,Google Search,2024-10-22,4965.38,gautam67@example.com,Delhi,25-34,True,4965.38,1
CUST_001767,CAMP_1016,Google Search,2024-10-22,3328.01,patlaharini@example.net,Pune,25-34,False,3328.01,1
CUST_001768,CAMP_1016,Google Search,2024-10-23,1525.96,nidradara@example.net,Mumbai,25-34,False,1525.96,1
CUST_001769,CAMP_1016,Google Search,2024-10-23,7762.75,balveerbhardwaj@example.com,Hyderabad,25-34,False,7762.75,1
CUST_001770,CAMP_1016,Google Search,2024-10-23,7061.67,ohegde@example.com,Hyderabad,25-34,False,7061.67,1
CUST_001771,CAMP_1016,Google Search,2024-10-24,6160.29,puribalendra@example.net,Bangalore,25-34,True,6160.29,1
CUST_001772,CAMP_1016,Google Search,2024-10-24,6845.94,ayushman75@example.com,Mumbai,25-34,True,6845.94,1
CUST_001773,CAMP_1016,Google Search,2024-10-24,1197.23,shroffdevika@example.org,Ahmedabad,25-34,False,1197.23,1
CUST_001774,CAMP_1016,Google Search,2024-10-25,1387.79,kdeol@example.com,Delhi,25-34,False,1387.79,1
CUST_001775,CAMP_1016,Google Search,2024-10-25,5908.34,xalak20@example.net,Chennai,25-34,False,5908.34,1
CUST_001776,CAMP_1016,Google Search,2024-10-25,5034.87,netra56@example.org,Hyderabad,25-34,False,5034.87,1
CUST_001777,CAMP_1016,Google Search,2024-10-26,983.18,ymahal@example.com,Hyderabad,25-34,False,983.18,1
CUST_001778,CAMP_1016,Google Search,2024-10-26,2281.71,bakshiquincy@example.com,Chennai,25-34,False,2281.71,1
CUST_001779,CAMP_1016,Google Search,2024-10-26,4300.66,anthonymody@example.com,Kolkata,25-34,False,4300.66,1
CUST_001780,CAMP_1016,Google Search,2024-10-27,7590.43,yashasvi16@example.net,Mumbai,25-34,True,7590.43,1
CUST_001781,CAMP_1016,Google Search,2024-10-27,7485.34,jeevikabaral@example.org,Bangalore,25-34,True,7485.34,1
CUST_001782,CAMP_1016,Google Search,2024-10-27,1853.13,shankershravya@example.com,Ahmedabad,25-34,False,1853.13,1
CUST_001783,CAMP_1016,Google Search,2024-10-28,3716.59,abhiramdivan@example.com,Hyderabad,25-34,True,3716.59,1
CUST_001784,CAMP_1016,Google Search,2024-10-28,1732.86,siddharthraghavan@example.com,Bangalore,25-34,False,1732.86,1
CUST_001785,CAMP_1016,Google Search,2024-10-28,4745.66,adya51@example.net,Pune,25-34,False,4745.66,1
CUST_001786,CAMP_1016,Google Search,2024-10-29,7439.89,flala@example.net,Kolkata,25-34,False,7439.89,1
CUST_001787,CAMP_1016,Google Search,2024-10-29,6344.29,lipika66@example.org,Ahmedabad,25-34,False,6344.29,1
CUST_001788,CAMP_1016,Google Search,2024-10-29,6897.92,niharika33@example.org,Mumbai,25-34,False,6897.92,1
CUST_001789,CAMP_1016,Google Search,2024-10-30,2712.96,ekaraj53@example.com,Bangalore,25-34,False,2712.96,1
CUST_001790,CAMP_1016,Google Search,2024-10-30,3075.94,sibaloscar@example.com,Delhi,25-34,True,3075.94,1
CUST_001791,CAMP_1016,Google Search,2024-10-30,535.84,alkakumar@example.org,Mumbai,25-34,False,535.84,1
CUST_001792,CAMP_1016,Google Search,2024-10-31,7961.31,azadsrivastava@example.org,Bangalore,25-34,False,7961.31,1
CUST_001793,CAMP_1016,Google Search,2024-10-31,7678.02,bhavna29@example.org,Chennai,25-34,False,7678.02,1
CUST_001794,CAMP_1016,Google Search,2024-11-01,1978.84,taramaya@example.org,Chennai,25-34,False,1978.84,1
CUST_001795,CAMP_1016,Google Search,2024-11-01,531.31,tanvi15@example.com,Mumbai,25-34,False,531.31,1
CUST_001796,CAMP_1016,Google Search,2024-11-01,2462.48,pnath@example.com,Kolkata,25-34,False,2462.48,1
CUST_001797,CAMP_1016,Google Search,2024-11-02,7982.4,gaurikabobal@example.com,Kolkata,25-34,True,7982.4,1
CUST_001798,CAMP_1016,Google Search,2024-11-02,6668.21,psathe@example.org,Kolkata,25-34,False,6668.21,1
CUST_001799,CAMP_1016,Google Search,2024-11-02,5588.59,gangulyaadhya@example.org,Ahmedabad,25-34,False,5588.59,1
CUST_001800,CAMP_1016,Google Search,2024-11-03,3904.32,bhattneel@example.com,Hyderabad,25-34,False,3904.32,1
CUST_001801,CAMP_1016,Google Search,2024-11-03,2286.67,reddygavin@example.org,Hyderabad,25-34,False,2286.67,1
CUST_001802,CAMP_1016,Google Search,2024-11-03,6385.41,vnaidu@example.net,Delhi,25-34,False,6385.41,1
CUST_001803,CAMP_1016,Google Search,2024-11-04,3697.28,moreyashasvi@example.com,Chennai,25-34,True,3697.28,1
CUST_001804,CAMP_1016,Google Search,2024-11-04,3041.58,quincysangha@example.net,Mumbai,25-34,True,3041.58,1
CUST_001805,CAMP_1016,Google Search,2024-11-04,1577.07,jagdishmenon@example.com,Kolkata,25-34,False,1577.07,1
CUST_001806,CAMP_1016,Google Search,2024-11-05,4887.51,rajatadeshmukh@example.com,Ahmedabad,25-34,False,4887.51,1
CUST_001807,CAMP_1016,Google Search,2024-11-05,3575.73,subramaniamqasim@example.com,Kolkata,25-34,False,3575.73,1
CUST_001808,CAMP_1016,Google Search,2024-11-05,6608.83,acharyachanchal@example.com,Ahmedabad,25-34,False,6608.83,1
CUST_001809,CAMP_1016,Google Search,2024-11-06,4021.34,mitraxavier@example.net,Delhi,25-34,True,4021.34,1
CUST_001810,CAMP_1016,Google Search,2024-11-06,6050.97,kamalakakar@example.net,Kolkata,25-34,False,6050.97,1
CUST_001811,CAMP_1016,Google Search,2024-11-06,974.53,hnarang@example.com,Hyderabad,25-34,False,974.53,1
CUST_001812,CAMP_1016,Google Search,2024-11-07,7894.72,vincent62@example.net,Ahmedabad,25-34,False,7894.72,1
CUST_001813,CAMP_1016,Google Search,2024-11-07,5353.16,ukaur@example.org,Chennai,25-34,False,5353.16,1
CUST_001814,CAMP_1016,Google Search,2024-11-07,5307.81,edevi@example.net,Pune,25-34,True,5307.81,1
CUST_001815,CAMP_1016,Google Search,2024-11-08,2230.27,ybassi@example.net,Ahmedabad,25-34,False,2230.27,1
CUST_001816,CAMP_1016,Google Search,2024-11-08,5255.72,upasnatalwar@example.net,Pune,25-34,False,5255.72,1
CUST_001817,CAMP_1016,Google Search,2024-11-09,3143.65,finn13@example.com,Delhi,25-34,False,3143.65,1
CUST_001818,CAMP_1016,Google Search,2024-11-09,2797.18,tamanna59@example.org,Bangalore,25-34,False,2797.18,1
CUST_001819,CAMP_1016,Google Search,2024-11-10,4157.5,brijesh46@example.com,Bangalore,25-34,True,4157.5,1
CUST_001820,CAMP_1016,Google Search,2024-11-10,7803.92,darisaac@example.com,Mumbai,25-34,False,7803.92,1
CUST_001821,CAMP_1016,Google Search,2024-11-10,6488.21,mahalqadim@example.com,Ahmedabad,25-34,True,6488.21,1
CUST_001822,CAMP_1016,Google Search,2024-11-11,7914.1,khayre@example.net,Bangalore,25-34,True,7914.1,1
CUST_001823,CAMP_1016,Google Search,2024-11-11,2668.19,mittalmeghana@example.org,Hyderabad,25-34,True,2668.19,1
CUST_001824,CAMP_1016,Google Search,2024-11-11,7474.13,bthaman@example.org,Chennai,25-34,False,7474.13,1
CUST_001825,CAMP_1016,Google Search,2024-11-12,1141.62,lakshsinghal@example.com,Kolkata,25-34,False,1141.62,1
CUST_001826,CAMP_1016,Google Search,2024-11-12,4217.07,kacharya@example.org,Mumbai,25-34,False,4217.07,1
CUST_001827,CAMP_1016,Google Search,2024-11-12,6636.63,anvi33@example.org,Chennai,25-34,True,6636.63,1
CUST_001828,CAMP_1016,Google Search,2024-11-13,1965.41,mekhalaswaminathan@example.com,Mumbai,25-34,False,1965.41,1
CUST_001829,CAMP_1016,Google Search,2024-11-13,4476.42,dashprisha@example.net,Mumbai,25-34,True,4476.42,1
CUST_001830,CAMP_1016,Google Search,2024-11-13,5100.58,zhanda@example.org,Ahmedabad,25-34,False,5100.58,1
CUST_001831,CAMP_1016,Google Search,2024-11-14,3468.84,veda56@example.org,Delhi,25-34,False,3468.84,1
CUST_001832,CAMP_1016,Google Search,2024-11-14,1117.36,gautami04@example.net,Kolkata,25-34,False,1117.36,1
CUST_001833,CAMP_1016,Google Search,2024-11-14,4989.31,tsha@example.net,Kolkata,25-34,False,4989.31,1
CUST_001834,CAMP_1016,Google Search,2024-11-15,4990.03,deupadhriti@example.net,Delhi,25-34,False,4990.03,1
CUST_001835,CAMP_1016,Google Search,2024-11-15,4853.86,rkata@example.net,Mumbai,25-34,False,4853.86,1
CUST_001836,CAMP_1016,Google Search,2024-11-16,7293.12,kmittal@example.org,Chennai,25-34,True,7293.12,1
CUST_001837,CAMP_1016,Google Search,2024-11-16,1990.21,agastya64@example.org,Bangalore,25-34,False,1990.21,1
CUST_001838,CAMP_1016,Google Search,2024-11-16,3344.64,rushilmore@example.net,Delhi,25-34,False,3344.64,1
CUST_001839,CAMP_1016,Google Search,2024-11-17,5716.02,banjeet06@example.net,Hyderabad,25-34,False,5716.02,1
CUST_001840,CAMP_1016,Google Search,2024-11-17,5282.07,janakithakur@example.com,Mumbai,25-34,True,5282.07,1
CUST_001841,CAMP_1016,Google Search,2024-11-17,7668.0,gauri63@example.net,Hyderabad,25-34,False,7668.0,1
CUST_001842,CAMP_1016,Google Search,2024-11-18,519.85,latavinaya@example.org,Pune,25-34,False,519.85,1
CUST_001843,CAMP_1016,Google Search,2024-11-18,1479.72,golebanjeet@example.org,Hyderabad,25-34,True,1479.72,1
CUST_001844,CAMP_1016,Google Search,2024-11-18,2963.19,danand@example.com,Bangalore,25-34,False,2963.19,1
CUST_001845,CAMP_1016,Google Search,2024-11-19,732.2,peterapte@example.org,Pune,25-34,False,732.2,1
CUST_001846,CAMP_1016,Google Search,2024-11-19,3543.15,chowdhuryarunima@example.com,Delhi,25-34,False,3543.15,1
CUST_001847,CAMP_1016,Google Search,2024-11-19,5408.78,auroraazaan@example.com,Chennai,25-34,False,5408.78,1
CUST_001848,CAMP_1016,Google Search,2024-11-20,7772.74,pallavikunda@example.com,Chennai,25-34,False,7772.74,1
CUST_001849,CAMP_1016,Google Search,2024-11-20,5547.25,aachalmahal@example.org,Bangalore,25-34,True,5547.25,1
CUST_001850,CAMP_1016,Google Search,2024-11-20,4131.38,balhaar09@example.com,Chennai,25-34,False,4131.38,1
CUST_001851,CAMP_1016,Google Search,2024-11-21,4900.94,vivaan83@example.org,Pune,25-34,False,4900.94,1
CUST_001852,CAMP_1016,Google Search,2024-11-21,1426.11,salvipranit@example.org,Chennai,25-34,False,1426.11,1
CUST_001853,CAMP_1016,Google Search,2024-11-21,566.6,yogiayushman@example.net,Kolkata,25-34,False,566.6,1
CUST_001854,CAMP_1016,Google Search,2024-11-22,7175.97,ekiya86@example.com,Hyderabad,25-34,False,7175.97,1
CUST_001855,CAMP_1016,Google Search,2024-11-22,927.41,khalsabimala@example.org,Ahmedabad,25-34,False,927.41,1
CUST_001856,CAMP_1016,Google Search,2024-11-22,4249.46,girikkhare@example.org,Pune,25-34,False,4249.46,1
CUST_001857,CAMP_1016,Google Search,2024-11-23,6163.46,xbhargava@example.org,Bangalore,25-34,False,6163.46,1
CUST_001858,CAMP_1016,Google Search,2024-11-23,788.49,mugdhaverma@example.com,Delhi,25-34,True,788.49,1
CUST_001859,CAMP_1016,Google Search,2024-11-23,5423.06,zachariafrado@example.net,Chennai,25-34,True,5423.06,1
CUST_001860,CAMP_1016,Google Search,2024-11-24,4801.36,contractorvamakshi@example.org,Chennai,25-34,False,4801.36,1
CUST_001861,CAMP_1016,Google Search,2024-11-24,7373.39,ekani92@example.com,Chennai,25-34,False,7373.39,1
CUST_001862,CAMP_1016,Google Search,2024-11-24,7743.8,rayaan69@example.net,Bangalore,25-34,False,7743.8,1
CUST_001863,CAMP_1016,Google Search,2024-11-25,3637.21,ubir@example.net,Delhi,25-34,False,3637.21,1
CUST_001864,CAMP_1016,Google Search,2024-11-25,3480.3,ktrivedi@example.com,Delhi,25-34,False,3480.3,1
CUST_001865,CAMP_1016,Google Search,2024-11-25,5797.38,jbadal@example.com,Kolkata,25-34,True,5797.38,1
CUST_001866,CAMP_1016,Google Search,2024-11-26,3464.56,nagiadya@example.org,Delhi,25-34,False,3464.56,1
CUST_001867,CAMP_1016,Google Search,2024-11-26,2754.37,warhi50@example.org,Delhi,25-34,True,2754.37,1
CUST_001868,CAMP_1016,Google Search,2024-11-26,4614.06,ishere@example.net,Delhi,25-34,True,4614.06,1
CUST_001869,CAMP_1016,Google Search,2024-11-27,2552.27,raghavanguneet@example.net,Pune,25-34,False,2552.27,1
CUST_001870,CAMP_1016,Google Search,2024-11-27,856.7,murtyojasvi@example.org,Pune,25-34,False,856.7,1
CUST_001871,CAMP_1016,Google Search,2024-11-27,3598.01,parsasamaksh@example.com,Chennai,25-34,False,3598.01,1
CUST_001872,CAMP_1016,Google Search,2024-11-28,2353.37,jack18@example.com,Mumbai,25-34,False,2353.37,1
CUST_001873,CAMP_1016,Google Search,2024-11-28,5734.24,waida00@example.com,Mumbai,25-34,True,5734.24,1
CUST_001874,CAMP_1016,Google Search,2024-11-28,4439.76,rattalaksh@example.net,Hyderabad,25-34,False,4439.76,1
CUST_001875,CAMP_1016,Google Search,2024-11-29,3483.54,zram@example.net,Chennai,25-34,False,3483.54,1
CUST_001876,CAMP_1016,Google Search,2024-11-30,704.62,tchander@example.net,Mumbai,25-34,False,704.62,1
CUST_001877,CAMP_1016,Google Search,2024-11-30,4218.2,kararya@example.com,Ahmedabad,25-34,False,4218.2,1
CUST_001878,CAMP_1016,Google Search,2024-12-01,4907.3,biswasshivani@example.net,Ahmedabad,25-34,True,4907.3,1
CUST_001879,CAMP_1016,Google Search,2024-12-01,7044.62,ozachariah@example.org,Mumbai,25-34,True,7044.62,1
CUST_001880,CAMP_1016,Google Search,2024-12-01,686.1,lucky86@example.org,Pune,25-34,False,686.1,1
CUST_001881,CAMP_1016,Google Search,2024-12-02,891.3,udant64@example.com,Pune,25-34,False,891.3,1
CUST_001882,CAMP_1016,Google Search,2024-12-02,4982.34,nadkarnixavier@example.net,Bangalore,25-34,False,4982.34,1
CUST_001883,CAMP_1016,Google Search,2024-12-02,5565.82,chowdhurykrish@example.net,Bangalore,25-34,False,5565.82,1
CUST_001884,CAMP_1016,Google Search,2024-12-03,7280.0,ekta50@example.net,Delhi,25-34,False,7280.0,1
CUST_001885,CAMP_1016,Google Search,2024-12-03,2755.58,vsubramanian@example.com,Chennai,25-34,False,2755.58,1
CUST_001886,CAMP_1016,Google Search,2024-12-03,3694.72,yachanaramaswamy@example.net,Chennai,25-34,True,3694.72,1
CUST_001887,CAMP_1016,Google Search,2024-12-04,5525.0,lmahal@example.net,Bangalore,25-34,False,5525.0,1
CUST_001888,CAMP_1016,Google Search,2024-12-04,7806.07,oeshi97@example.net,Chennai,25-34,False,7806.07,1
CUST_001889,CAMP_1016,Google Search,2024-12-04,5725.64,advik33@example.org,Chennai,25-34,False,5725.64,1
CUST_001890,CAMP_1016,Google Search,2024-12-05,5367.98,champak97@example.com,Bangalore,25-34,False,5367.98,1
CUST_001891,CAMP_1016,Google Search,2024-12-05,6211.83,gkohli@example.com,Bangalore,25-34,False,6211.83,1
CUST_001892,CAMP_1016,Google Search,2024-12-05,2290.56,dadacharvi@example.net,Bangalore,25-34,False,2290.56,1
CUST_001893,CAMP_1016,Google Search,2024-12-06,611.82,nayarvivaan@example.org,Pune,25-34,True,611.82,1
CUST_001894,CAMP_1016,Google Search,2024-12-06,5735.14,cpradhan@example.com,Bangalore,25-34,True,5735.14,1
CUST_001895,CAMP_1016,Google Search,2024-12-06,5496.43,onkarjha@example.org,Chennai,25-34,True,5496.43,1
CUST_001896,CAMP_1016,Google Search,2024-12-07,3681.76,shanvarsha@example.org,Kolkata,25-34,True,3681.76,1
CUST_001897,CAMP_1016,Google Search,2024-12-07,4169.9,chaturabhasin@example.org,Kolkata,25-34,False,4169.9,1
CUST_001898,CAMP_1016,Google Search,2024-12-07,2531.17,chatreshmagar@example.net,Ahmedabad,25-34,True,2531.17,1
CUST_001899,CAMP_1016,Google Search,2024-12-08,4264.46,chakrabortyjanaki@example.com,Hyderabad,25-34,False,4264.46,1
CUST_001900,CAMP_1016,Google Search,2024-12-08,3207.66,raagini73@example.com,Pune,25-34,False,3207.66,1
CUST_001901,CAMP_1016,Google Search,2024-12-09,7198.31,alka21@example.net,Mumbai,25-34,False,7198.31,1
CUST_001902,CAMP_1016,Google Search,2024-12-09,7440.62,kurianjagat@example.com,Hyderabad,25-34,True,7440.62,1
CUST_001903,CAMP_1016,Google Search,2024-12-09,5880.02,murtyadweta@example.com,Ahmedabad,25-34,False,5880.02,1
CUST_001904,CAMP_1016,Google Search,2024-12-10,1280.72,idhaliwal@example.net,Chennai,25-34,False,1280.72,1
CUST_001905,CAMP_1016,Google Search,2024-12-10,1380.2,yashvi93@example.com,Mumbai,25-34,False,1380.2,1
CUST_001906,CAMP_1016,Google Search,2024-12-10,3824.29,gauri63@example.com,Ahmedabad,25-34,False,3824.29,1
CUST_001907,CAMP_1016,Google Search,2024-12-11,6828.97,adweta62@example.org,Hyderabad,25-34,False,6828.97,1
CUST_001908,CAMP_1016,Google Search,2024-12-11,6765.99,vrittisarna@example.org,Bangalore,25-34,False,6765.99,1
CUST_001909,CAMP_1016,Google Search,2024-12-11,3122.74,pranitbanik@example.net,Ahmedabad,25-34,True,3122.74,1
CUST_001910,CAMP_1016,Google Search,2024-12-12,5893.46,ojasvichar@example.net,Kolkata,25-34,False,5893.46,1
CUST_001911,CAMP_1016,Google Search,2024-12-12,6797.75,lsheth@example.com,Mumbai,25-34,False,6797.75,1
CUST_001912,CAMP_1016,Google Search,2024-12-12,4871.77,sai26@example.org,Delhi,25-34,False,4871.77,1
CUST_001913,CAMP_1016,Google Search,2024-12-13,4153.43,sshere@example.net,Bangalore,25-34,False,4153.43,1
CUST_001914,CAMP_1016,Google Search,2024-12-13,3389.57,warda26@example.net,Chennai,25-34,False,3389.57,1
CUST_001915,CAMP_1016,Google Search,2024-12-13,3045.86,ekanshdoshi@example.net,Mumbai,25-34,False,3045.86,1
CUST_001916,CAMP_1017,Meta Stories,2024-02-24,6626.82,yupadhyay@example.org,Ahmedabad,45-54,False,6626.82,1
CUST_001917,CAMP_1017,Meta Stories,2024-02-25,1933.2,onveernarayan@example.com,Hyderabad,45-54,True,1933.2,1
CUST_001918,CAMP_1017,Meta Stories,2024-02-25,1300.76,yashoda89@example.com,Pune,45-54,True,1300.76,1
CUST_001919,CAMP_1017,Meta Stories,2024-02-25,5240.52,evora@example.org,Bangalore,45-54,False,5240.52,1
CUST_001920,CAMP_1017,Meta Stories,2024-02-26,3796.9,girindrakari@example.net,Chennai,45-54,False,3796.9,1
CUST_001921,CAMP_1017,Meta Stories,2024-02-27,6329.91,shaurya33@example.com,Pune,45-54,False,6329.91,1
CUST_001922,CAMP_1017,Meta Stories,2024-02-28,7694.9,bimalapau@example.com,Pune,45-54,False,7694.9,1
CUST_001923,CAMP_1017,Meta Stories,2024-02-28,3483.21,sachi69@example.net,Mumbai,45-54,False,3483.21,1
CUST_001924,CAMP_1017,Meta Stories,2024-02-28,1207.61,timothy86@example.org,Bangalore,45-54,False,1207.61,1
CUST_001925,CAMP_1017,Meta Stories,2024-02-29,2497.85,unnipandya@example.org,Bangalore,45-54,False,2497.85,1
CUST_001926,CAMP_1017,Meta Stories,2024-02-29,3326.63,bhattiteerth@example.org,Bangalore,45-54,True,3326.63,1
CUST_001927,CAMP_1017,Meta Stories,2024-03-01,5135.23,niteshsura@example.org,Pune,45-54,True,5135.23,1
CUST_001928,CAMP_1017,Meta Stories,2024-03-02,6756.91,kdalia@example.com,Bangalore,45-54,False,6756.91,1
